iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,total_vaccinations
USA,North America,United States,2023-01-26,100639527.0,0.0,44003.571,1093291.0,0.0,670416546.0
USA,North America,United States,2023-01-27,100934394.0,294867.0,42123.857,1097034.0,3743.0,670546870.0
USA,North America,United States,2023-01-28,100934394.0,0.0,42123.857,1097034.0,0.0,670599196.0
USA,North America,United States,2023-01-29,100934394.0,0.0,42123.857,1097034.0,0.0,670626187.0
USA,North America,United States,2023-01-30,100934394.0,0.0,42123.857,1097034.0,0.0,670726672.0
USA,North America,United States,2023-01-31,100934394.0,0.0,42123.857,1097034.0,0.0,670828705.0
USA,North America,United States,2023-02-01,100934394.0,0.0,42123.857,1097034.0,0.0,670927750.0
USA,North America,United States,2023-02-02,100934394.0,0.0,42123.857,1097034.0,0.0,671026502.0
USA,North America,United States,2023-02-03,101219796.0,285402.0,40771.714,1100486.0,3452.0,671137678.0
USA,North America,United States,2023-02-04,101219796.0,0.0,40771.714,1100486.0,0.0,671183943.0
USA,North America,United States,2023-02-05,101219796.0,0.0,40771.714,1100486.0,0.0,671208848.0
USA,North America,United States,2023-02-06,101219796.0,0.0,40771.714,1100486.0,0.0,671302477.0
USA,North America,United States,2023-02-07,101219796.0,0.0,40771.714,1100486.0,0.0,671397058.0
USA,North America,United States,2023-02-08,101219796.0,0.0,40771.714,1100486.0,0.0,671489914.0
USA,North America,United States,2023-02-09,101219796.0,0.0,40771.714,1100486.0,0.0,671580805.0
USA,North America,United States,2023-02-10,101498024.0,278228.0,39746.857,1103926.0,3440.0,671680230.0
USA,North America,United States,2023-02-11,101498024.0,0.0,39746.857,1103926.0,0.0,671722405.0
USA,North America,United States,2023-02-12,101498024.0,0.0,39746.857,1103926.0,0.0,671741057.0
USA,North America,United States,2023-02-13,101498024.0,0.0,39746.857,1103926.0,0.0,671819945.0
USA,North America,United States,2023-02-14,101498024.0,0.0,39746.857,1103926.0,0.0,671893690.0
USA,North America,United States,2023-02-15,101498024.0,0.0,39746.857,1103926.0,0.0,671976066.0
USA,North America,United States,2023-02-16,101498024.0,0.0,39746.857,1103926.0,0.0,672054633.0
USA,North America,United States,2023-02-17,101752396.0,254372.0,36338.857,1106783.0,2857.0,672142607.0
USA,North America,United States,2023-02-18,101752396.0,0.0,36338.857,1106783.0,0.0,672176528.0
USA,North America,United States,2023-02-19,101752396.0,0.0,36338.857,1106783.0,0.0,672194122.0
USA,North America,United States,2023-02-20,101752396.0,0.0,36338.857,1106783.0,0.0,672256067.0
USA,North America,United States,2023-02-21,101752396.0,0.0,36338.857,1106783.0,0.0,672331589.0
USA,North America,United States,2023-02-22,101752396.0,0.0,36338.857,1106783.0,0.0,672402966.0
USA,North America,United States,2023-02-23,101752396.0,0.0,36338.857,1106783.0,0.0,672473045.0
USA,North America,United States,2023-02-24,101752396.0,0.0,0.0,1106783.0,0.0,672551364.0
USA,North America,United States,2023-02-25,102019564.0,267168.0,38166.857,1109145.0,2362.0,672583030.0
USA,North America,United States,2023-02-26,102019564.0,0.0,38166.857,1109145.0,0.0,672599427.0
USA,North America,United States,2023-02-27,102019564.0,0.0,38166.857,1109145.0,0.0,672670857.0
USA,North America,United States,2023-02-28,102019564.0,0.0,38166.857,1109145.0,0.0,672741984.0
USA,North America,United States,2023-03-01,102019564.0,0.0,38166.857,1109145.0,0.0,672812308.0
USA,North America,United States,2023-03-02,102019564.0,0.0,38166.857,1109145.0,0.0,672881678.0
USA,North America,United States,2023-03-03,102019564.0,0.0,38166.857,1109145.0,0.0,672958572.0
USA,North America,United States,2023-03-04,102247392.0,227828.0,32546.857,1111342.0,2197.0,672989806.0
USA,North America,United States,2023-03-05,102247392.0,0.0,32546.857,1111342.0,0.0,673006351.0
USA,North America,United States,2023-03-06,102247392.0,0.0,32546.857,1111342.0,0.0,673072420.0
USA,North America,United States,2023-03-07,102247392.0,0.0,32546.857,1111342.0,0.0,673139435.0
USA,North America,United States,2023-03-08,102247392.0,0.0,32546.857,1111342.0,0.0,673205227.0
USA,North America,United States,2023-03-09,102247392.0,0.0,32546.857,1111342.0,0.0,673269947.0
USA,North America,United States,2023-03-10,102247392.0,0.0,32546.857,1111342.0,0.0,673341005.0
USA,North America,United States,2023-03-11,102417985.0,170593.0,24370.429,1113229.0,1887.0,673370533.0
USA,North America,United States,2023-03-12,102417985.0,0.0,24370.429,1113229.0,0.0,673386028.0
USA,North America,United States,2023-03-13,102417985.0,0.0,24370.429,1113229.0,0.0,673446761.0
USA,North America,United States,2023-03-14,102417985.0,0.0,24370.429,1113229.0,0.0,673506195.0
USA,North America,United States,2023-03-15,102417985.0,0.0,24370.429,1113229.0,0.0,673569116.0
USA,North America,United States,2023-03-16,102417985.0,0.0,24370.429,1113229.0,0.0,673629789.0
USA,North America,United States,2023-03-17,102417985.0,0.0,24370.429,1113229.0,0.0,673695045.0
USA,North America,United States,2023-03-18,102544598.0,126613.0,18087.571,1114970.0,1741.0,673721672.0
USA,North America,United States,2023-03-19,102544598.0,0.0,18087.571,1114970.0,0.0,673735845.0
USA,North America,United States,2023-03-20,102544598.0,0.0,18087.571,1114970.0,0.0,673794707.0
USA,North America,United States,2023-03-21,102544598.0,0.0,18087.571,1114970.0,0.0,673853049.0
USA,North America,United States,2023-03-22,102544598.0,0.0,18087.571,1114970.0,0.0,673910887.0
USA,North America,United States,2023-03-23,102544598.0,0.0,18087.571,1114970.0,0.0,673967307.0
USA,North America,United States,2023-03-24,102544598.0,0.0,18087.571,1114970.0,0.0,674029187.0
USA,North America,United States,2023-03-25,102697566.0,152968.0,21852.571,1117054.0,2084.0,674053490.0
USA,North America,United States,2023-03-26,102697566.0,0.0,21852.571,1117054.0,0.0,674067219.0
USA,North America,United States,2023-03-27,102697566.0,0.0,21852.571,1117054.0,0.0,674118669.0
USA,North America,United States,2023-03-28,102697566.0,0.0,21852.571,1117054.0,0.0,674169274.0
USA,North America,United States,2023-03-29,102697566.0,0.0,21852.571,1117054.0,0.0,674219909.0
USA,North America,United States,2023-03-30,102697566.0,0.0,21852.571,1117054.0,0.0,674269162.0
USA,North America,United States,2023-03-31,102697566.0,0.0,21852.571,1117054.0,0.0,674319431.0
USA,North America,United States,2023-04-01,102873924.0,176358.0,25194.0,1118800.0,1746.0,674335679.0
USA,North America,United States,2023-04-02,102873924.0,0.0,25194.0,1118800.0,0.0,674343811.0
USA,North America,United States,2023-04-03,102873924.0,0.0,25194.0,1118800.0,0.0,674369173.0
USA,North America,United States,2023-04-04,102873924.0,0.0,25194.0,1118800.0,0.0,674375206.0
